grdc_no,date,original,wmo_reg,sub_reg,river,station,country,lat,long,area,altitude,d_start,d_end,d_yrs,d_miss,m_start,m_end,m_yrs,m_miss,t_start,t_end,t_yrs,lta_discharge,r_volume_yr,r_height_yr
2548400,1983-08-01,3720.0,2,2481,KARNALI RIVER,CHISAPANI,NP,28.64,81.29,42890.0,191.0,1987.0,1990.0,4.0,2.344827586206897,1962.0,1993.0,32.0,0.0,1962,1993,32,1108.51,34.95797136,815.0611182093728
2548400,1983-09-01,5520.0,2,2481,KARNALI RIVER,CHISAPANI,NP,28.64,81.29,42890.0,191.0,1987.0,1990.0,4.0,2.344827586206897,1962.0,1993.0,32.0,0.0,1962,1993,32,1108.51,34.95797136,815.0611182093728
2548400,1983-10-01,3120.0,2,2481,KARNALI RIVER,CHISAPANI,NP,28.64,81.29,42890.0,191.0,1987.0,1990.0,4.0,2.344827586206897,1962.0,1993.0,32.0,0.0,1962,1993,32,1108.51,34.95797136,815.0611182093728
2548400,1983-11-01,760.0,2,2481,KARNALI RIVER,CHISAPANI,NP,28.64,81.29,42890.0,191.0,1987.0,1990.0,4.0,2.344827586206897,1962.0,1993.0,32.0,0.0,1962,1993,32,1108.51,34.95797136,815.0611182093728
2548400,1983-12-01,477.0,2,2481,KARNALI RIVER,CHISAPANI,NP,28.64,81.29,42890.0,191.0,1987.0,1990.0,4.0,2.344827586206897,1962.0,1993.0,32.0,0.0,1962,1993,32,1108.51,34.95797136,815.0611182093728
2548400,1984-01-01,376.0,2,2481,KARNALI RIVER,CHISAPANI,NP,28.64,81.29,42890.0,191.0,1987.0,1990.0,4.0,2.344827586206897,1962.0,1993.0,32.0,0.0,1962,1993,32,1108.51,34.95797136,815.0611182093728
2548400,1984-02-01,354.0,2,2481,KARNALI RIVER,CHISAPANI,NP,28.64,81.29,42890.0,191.0,1987.0,1990.0,4.0,2.344827586206897,1962.0,1993.0,32.0,0.0,1962,1993,32,1108.51,34.95797136,815.0611182093728
2548400,1984-03-01,334.0,2,2481,KARNALI RIVER,CHISAPANI,NP,28.64,81.29,42890.0,191.0,1987.0,1990.0,4.0,2.344827586206897,1962.0,1993.0,32.0,0.0,1962,1993,32,1108.51,34.95797136,815.0611182093728
2548400,1984-04-01,340.0,2,2481,KARNALI RIVER,CHISAPANI,NP,28.64,81.29,42890.0,191.0,1987.0,1990.0,4.0,2.344827586206897,1962.0,1993.0,32.0,0.0,1962,1993,32,1108.51,34.95797136,815.0611182093728
2548400,1984-05-01,723.0,2,2481,KARNALI RIVER,CHISAPANI,NP,28.64,81.29,42890.0,191.0,1987.0,1990.0,4.0,2.344827586206897,1962.0,1993.0,32.0,0.0,1962,1993,32,1108.51,34.95797136,815.0611182093728
2548400,1984-06-01,1650.0,2,2481,KARNALI RIVER,CHISAPANI,NP,28.64,81.29,42890.0,191.0,1987.0,1990.0,4.0,2.344827586206897,1962.0,1993.0,32.0,0.0,1962,1993,32,1108.51,34.95797136,815.0611182093728
2548400,1984-07-01,3130.0,2,2481,KARNALI RIVER,CHISAPANI,NP,28.64,81.29,42890.0,191.0,1987.0,1990.0,4.0,2.344827586206897,1962.0,1993.0,32.0,0.0,1962,1993,32,1108.51,34.95797136,815.0611182093728
2548400,1984-08-01,2850.0,2,2481,KARNALI RIVER,CHISAPANI,NP,28.64,81.29,42890.0,191.0,1987.0,1990.0,4.0,2.344827586206897,1962.0,1993.0,32.0,0.0,1962,1993,32,1108.51,34.95797136,815.0611182093728
2548400,1984-09-01,2740.0,2,2481,KARNALI RIVER,CHISAPANI,NP,28.64,81.29,42890.0,191.0,1987.0,1990.0,4.0,2.344827586206897,1962.0,1993.0,32.0,0.0,1962,1993,32,1108.51,34.95797136,815.0611182093728
2548400,1984-10-01,758.0,2,2481,KARNALI RIVER,CHISAPANI,NP,28.64,81.29,42890.0,191.0,1987.0,1990.0,4.0,2.344827586206897,1962.0,1993.0,32.0,0.0,1962,1993,32,1108.51,34.95797136,815.0611182093728
2548400,1984-11-01,466.0,2,2481,KARNALI RIVER,CHISAPANI,NP,28.64,81.29,42890.0,191.0,1987.0,1990.0,4.0,2.344827586206897,1962.0,1993.0,32.0,0.0,1962,1993,32,1108.51,34.95797136,815.0611182093728
2548400,1984-12-01,351.0,2,2481,KARNALI RIVER,CHISAPANI,NP,28.64,81.29,42890.0,191.0,1987.0,1990.0,4.0,2.344827586206897,1962.0,1993.0,32.0,0.0,1962,1993,32,1108.51,34.95797136,815.0611182093728
2548400,1985-01-01,298.0,2,2481,KARNALI RIVER,CHISAPANI,NP,28.64,81.29,42890.0,191.0,1987.0,1990.0,4.0,2.344827586206897,1962.0,1993.0,32.0,0.0,1962,1993,32,1108.51,34.95797136,815.0611182093728
2548400,1985-02-01,254.0,2,2481,KARNALI RIVER,CHISAPANI,NP,28.64,81.29,42890.0,191.0,1987.0,1990.0,4.0,2.344827586206897,1962.0,1993.0,32.0,0.0,1962,1993,32,1108.51,34.95797136,815.0611182093728
2548400,1985-03-01,242.0,2,2481,KARNALI RIVER,CHISAPANI,NP,28.64,81.29,42890.0,191.0,1987.0,1990.0,4.0,2.344827586206897,1962.0,1993.0,32.0,0.0,1962,1993,32,1108.51,34.95797136,815.0611182093728
2548400,1985-04-01,297.0,2,2481,KARNALI RIVER,CHISAPANI,NP,28.64,81.29,42890.0,191.0,1987.0,1990.0,4.0,2.344827586206897,1962.0,1993.0,32.0,0.0,1962,1993,32,1108.51,34.95797136,815.0611182093728
2548400,1985-05-01,446.0,2,2481,KARNALI RIVER,CHISAPANI,NP,28.64,81.29,42890.0,191.0,1987.0,1990.0,4.0,2.344827586206897,1962.0,1993.0,32.0,0.0,1962,1993,32,1108.51,34.95797136,815.0611182093728
2548400,1985-06-01,734.0,2,2481,KARNALI RIVER,CHISAPANI,NP,28.64,81.29,42890.0,191.0,1987.0,1990.0,4.0,2.344827586206897,1962.0,1993.0,32.0,0.0,1962,1993,32,1108.51,34.95797136,815.0611182093728
2548400,1985-07-01,2930.0,2,2481,KARNALI RIVER,CHISAPANI,NP,28.64,81.29,42890.0,191.0,1987.0,1990.0,4.0,2.344827586206897,1962.0,1993.0,32.0,0.0,1962,1993,32,1108.51,34.95797136,815.0611182093728
2548400,1985-08-01,3990.0,2,2481,KARNALI RIVER,CHISAPANI,NP,28.64,81.29,42890.0,191.0,1987.0,1990.0,4.0,2.344827586206897,1962.0,1993.0,32.0,0.0,1962,1993,32,1108.51,34.95797136,815.0611182093728
2548400,1985-09-01,3210.0,2,2481,KARNALI RIVER,CHISAPANI,NP,28.64,81.29,42890.0,191.0,1987.0,1990.0,4.0,2.344827586206897,1962.0,1993.0,32.0,0.0,1962,1993,32,1108.51,34.95797136,815.0611182093728
2548400,1985-10-01,2660.0,2,2481,KARNALI RIVER,CHISAPANI,NP,28.64,81.29,42890.0,191.0,1987.0,1990.0,4.0,2.344827586206897,1962.0,1993.0,32.0,0.0,1962,1993,32,1108.51,34.95797136,815.0611182093728
2548400,1985-11-01,910.0,2,2481,KARNALI RIVER,CHISAPANI,NP,28.64,81.29,42890.0,191.0,1987.0,1990.0,4.0,2.344827586206897,1962.0,1993.0,32.0,0.0,1962,1993,32,1108.51,34.95797136,815.0611182093728
2548400,1985-12-01,556.0,2,2481,KARNALI RIVER,CHISAPANI,NP,28.64,81.29,42890.0,191.0,1987.0,1990.0,4.0,2.344827586206897,1962.0,1993.0,32.0,0.0,1962,1993,32,1108.51,34.95797136,815.0611182093728
2548400,1986-01-01,428.0,2,2481,KARNALI RIVER,CHISAPANI,NP,28.64,81.29,42890.0,191.0,1987.0,1990.0,4.0,2.344827586206897,1962.0,1993.0,32.0,0.0,1962,1993,32,1108.51,34.95797136,815.0611182093728
2548400,1986-02-01,348.0,2,2481,KARNALI RIVER,CHISAPANI,NP,28.64,81.29,42890.0,191.0,1987.0,1990.0,4.0,2.344827586206897,1962.0,1993.0,32.0,0.0,1962,1993,32,1108.51,34.95797136,815.0611182093728
2548400,1986-03-01,317.0,2,2481,KARNALI RIVER,CHISAPANI,NP,28.64,81.29,42890.0,191.0,1987.0,1990.0,4.0,2.344827586206897,1962.0,1993.0,32.0,0.0,1962,1993,32,1108.51,34.95797136,815.0611182093728
2548400,1986-04-01,450.0,2,2481,KARNALI RIVER,CHISAPANI,NP,28.64,81.29,42890.0,191.0,1987.0,1990.0,4.0,2.344827586206897,1962.0,1993.0,32.0,0.0,1962,1993,32,1108.51,34.95797136,815.0611182093728
2548400,1986-05-01,605.0,2,2481,KARNALI RIVER,CHISAPANI,NP,28.64,81.29,42890.0,191.0,1987.0,1990.0,4.0,2.344827586206897,1962.0,1993.0,32.0,0.0,1962,1993,32,1108.51,34.95797136,815.0611182093728
2548400,1986-06-01,2450.0,2,2481,KARNALI RIVER,CHISAPANI,NP,28.64,81.29,42890.0,191.0,1987.0,1990.0,4.0,2.344827586206897,1962.0,1993.0,32.0,0.0,1962,1993,32,1108.51,34.95797136,815.0611182093728
2548400,1986-07-01,3730.0,2,2481,KARNALI RIVER,CHISAPANI,NP,28.64,81.29,42890.0,191.0,1987.0,1990.0,4.0,2.344827586206897,1962.0,1993.0,32.0,0.0,1962,1993,32,1108.51,34.95797136,815.0611182093728
2548400,1986-08-01,3860.0,2,2481,KARNALI RIVER,CHISAPANI,NP,28.64,81.29,42890.0,191.0,1987.0,1990.0,4.0,2.344827586206897,1962.0,1993.0,32.0,0.0,1962,1993,32,1108.51,34.95797136,815.0611182093728
2548400,1986-09-01,2280.0,2,2481,KARNALI RIVER,CHISAPANI,NP,28.64,81.29,42890.0,191.0,1987.0,1990.0,4.0,2.344827586206897,1962.0,1993.0,32.0,0.0,1962,1993,32,1108.51,34.95797136,815.0611182093728
2548400,1986-10-01,1100.0,2,2481,KARNALI RIVER,CHISAPANI,NP,28.64,81.29,42890.0,191.0,1987.0,1990.0,4.0,2.344827586206897,1962.0,1993.0,32.0,0.0,1962,1993,32,1108.51,34.95797136,815.0611182093728
2548400,1986-11-01,615.0,2,2481,KARNALI RIVER,CHISAPANI,NP,28.64,81.29,42890.0,191.0,1987.0,1990.0,4.0,2.344827586206897,1962.0,1993.0,32.0,0.0,1962,1993,32,1108.51,34.95797136,815.0611182093728
2548400,1986-12-01,472.0,2,2481,KARNALI RIVER,CHISAPANI,NP,28.64,81.29,42890.0,191.0,1987.0,1990.0,4.0,2.344827586206897,1962.0,1993.0,32.0,0.0,1962,1993,32,1108.51,34.95797136,815.0611182093728
2548400,1987-01-01,337.0,2,2481,KARNALI RIVER,CHISAPANI,NP,28.64,81.29,42890.0,191.0,1987.0,1990.0,4.0,2.344827586206897,1962.0,1993.0,32.0,0.0,1962,1993,32,1108.51,34.95797136,815.0611182093728
2548400,1987-02-01,290.0,2,2481,KARNALI RIVER,CHISAPANI,NP,28.64,81.29,42890.0,191.0,1987.0,1990.0,4.0,2.344827586206897,1962.0,1993.0,32.0,0.0,1962,1993,32,1108.51,34.95797136,815.0611182093728
2548400,1987-03-01,316.0,2,2481,KARNALI RIVER,CHISAPANI,NP,28.64,81.29,42890.0,191.0,1987.0,1990.0,4.0,2.344827586206897,1962.0,1993.0,32.0,0.0,1962,1993,32,1108.51,34.95797136,815.0611182093728
2548400,1987-04-01,467.0,2,2481,KARNALI RIVER,CHISAPANI,NP,28.64,81.29,42890.0,191.0,1987.0,1990.0,4.0,2.344827586206897,1962.0,1993.0,32.0,0.0,1962,1993,32,1108.51,34.95797136,815.0611182093728
2548400,1987-05-01,828.0,2,2481,KARNALI RIVER,CHISAPANI,NP,28.64,81.29,42890.0,191.0,1987.0,1990.0,4.0,2.344827586206897,1962.0,1993.0,32.0,0.0,1962,1993,32,1108.51,34.95797136,815.0611182093728
2548400,1987-06-01,1242.0,2,2481,KARNALI RIVER,CHISAPANI,NP,28.64,81.29,42890.0,191.0,1987.0,1990.0,4.0,2.344827586206897,1962.0,1993.0,32.0,0.0,1962,1993,32,1108.51,34.95797136,815.0611182093728
2548400,1987-07-01,2637.0,2,2481,KARNALI RIVER,CHISAPANI,NP,28.64,81.29,42890.0,191.0,1987.0,1990.0,4.0,2.344827586206897,1962.0,1993.0,32.0,0.0,1962,1993,32,1108.51,34.95797136,815.0611182093728
2548400,1987-08-01,3043.0,2,2481,KARNALI RIVER,CHISAPANI,NP,28.64,81.29,42890.0,191.0,1987.0,1990.0,4.0,2.344827586206897,1962.0,1993.0,32.0,0.0,1962,1993,32,1108.51,34.95797136,815.0611182093728
2548400,1987-09-01,1504.0,2,2481,KARNALI RIVER,CHISAPANI,NP,28.64,81.29,42890.0,191.0,1987.0,1990.0,4.0,2.344827586206897,1962.0,1993.0,32.0,0.0,1962,1993,32,1108.51,34.95797136,815.0611182093728
2548400,1987-10-01,710.0,2,2481,KARNALI RIVER,CHISAPANI,NP,28.64,81.29,42890.0,191.0,1987.0,1990.0,4.0,2.344827586206897,1962.0,1993.0,32.0,0.0,1962,1993,32,1108.51,34.95797136,815.0611182093728
2548400,1987-11-01,453.0,2,2481,KARNALI RIVER,CHISAPANI,NP,28.64,81.29,42890.0,191.0,1987.0,1990.0,4.0,2.344827586206897,1962.0,1993.0,32.0,0.0,1962,1993,32,1108.51,34.95797136,815.0611182093728
2548400,1987-12-01,380.0,2,2481,KARNALI RIVER,CHISAPANI,NP,28.64,81.29,42890.0,191.0,1987.0,1990.0,4.0,2.344827586206897,1962.0,1993.0,32.0,0.0,1962,1993,32,1108.51,34.95797136,815.0611182093728
2548400,1988-01-01,318.0,2,2481,KARNALI RIVER,CHISAPANI,NP,28.64,81.29,42890.0,191.0,1987.0,1990.0,4.0,2.344827586206897,1962.0,1993.0,32.0,0.0,1962,1993,32,1108.51,34.95797136,815.0611182093728
2548400,1988-02-01,291.0,2,2481,KARNALI RIVER,CHISAPANI,NP,28.64,81.29,42890.0,191.0,1987.0,1990.0,4.0,2.344827586206897,1962.0,1993.0,32.0,0.0,1962,1993,32,1108.51,34.95797136,815.0611182093728
2548400,1988-03-01,412.0,2,2481,KARNALI RIVER,CHISAPANI,NP,28.64,81.29,42890.0,191.0,1987.0,1990.0,4.0,2.344827586206897,1962.0,1993.0,32.0,0.0,1962,1993,32,1108.51,34.95797136,815.0611182093728
2548400,1988-04-01,572.0,2,2481,KARNALI RIVER,CHISAPANI,NP,28.64,81.29,42890.0,191.0,1987.0,1990.0,4.0,2.344827586206897,1962.0,1993.0,32.0,0.0,1962,1993,32,1108.51,34.95797136,815.0611182093728
2548400,1988-05-01,832.0,2,2481,KARNALI RIVER,CHISAPANI,NP,28.64,81.29,42890.0,191.0,1987.0,1990.0,4.0,2.344827586206897,1962.0,1993.0,32.0,0.0,1962,1993,32,1108.51,34.95797136,815.0611182093728
2548400,1988-06-01,1700.0,2,2481,KARNALI RIVER,CHISAPANI,NP,28.64,81.29,42890.0,191.0,1987.0,1990.0,4.0,2.344827586206897,1962.0,1993.0,32.0,0.0,1962,1993,32,1108.51,34.95797136,815.0611182093728
2548400,1988-07-01,4834.0,2,2481,KARNALI RIVER,CHISAPANI,NP,28.64,81.29,42890.0,191.0,1987.0,1990.0,4.0,2.344827586206897,1962.0,1993.0,32.0,0.0,1962,1993,32,1108.51,34.95797136,815.0611182093728
2548400,1988-08-01,4718.0,2,2481,KARNALI RIVER,CHISAPANI,NP,28.64,81.29,42890.0,191.0,1987.0,1990.0,4.0,2.344827586206897,1962.0,1993.0,32.0,0.0,1962,1993,32,1108.51,34.95797136,815.0611182093728
2548400,1988-09-01,1605.0,2,2481,KARNALI RIVER,CHISAPANI,NP,28.64,81.29,42890.0,191.0,1987.0,1990.0,4.0,2.344827586206897,1962.0,1993.0,32.0,0.0,1962,1993,32,1108.51,34.95797136,815.0611182093728
2548400,1988-10-01,745.0,2,2481,KARNALI RIVER,CHISAPANI,NP,28.64,81.29,42890.0,191.0,1987.0,1990.0,4.0,2.344827586206897,1962.0,1993.0,32.0,0.0,1962,1993,32,1108.51,34.95797136,815.0611182093728
2548400,1988-11-01,479.0,2,2481,KARNALI RIVER,CHISAPANI,NP,28.64,81.29,42890.0,191.0,1987.0,1990.0,4.0,2.344827586206897,1962.0,1993.0,32.0,0.0,1962,1993,32,1108.51,34.95797136,815.0611182093728
2548400,1988-12-01,438.0,2,2481,KARNALI RIVER,CHISAPANI,NP,28.64,81.29,42890.0,191.0,1987.0,1990.0,4.0,2.344827586206897,1962.0,1993.0,32.0,0.0,1962,1993,32,1108.51,34.95797136,815.0611182093728
2548400,1989-01-01,381.0,2,2481,KARNALI RIVER,CHISAPANI,NP,28.64,81.29,42890.0,191.0,1987.0,1990.0,4.0,2.344827586206897,1962.0,1993.0,32.0,0.0,1962,1993,32,1108.51,34.95797136,815.0611182093728
2548400,1989-02-01,295.0,2,2481,KARNALI RIVER,CHISAPANI,NP,28.64,81.29,42890.0,191.0,1987.0,1990.0,4.0,2.344827586206897,1962.0,1993.0,32.0,0.0,1962,1993,32,1108.51,34.95797136,815.0611182093728
2548400,1989-03-01,356.0,2,2481,KARNALI RIVER,CHISAPANI,NP,28.64,81.29,42890.0,191.0,1987.0,1990.0,4.0,2.344827586206897,1962.0,1993.0,32.0,0.0,1962,1993,32,1108.51,34.95797136,815.0611182093728
2548400,1989-04-01,388.0,2,2481,KARNALI RIVER,CHISAPANI,NP,28.64,81.29,42890.0,191.0,1987.0,1990.0,4.0,2.344827586206897,1962.0,1993.0,32.0,0.0,1962,1993,32,1108.51,34.95797136,815.0611182093728
2548400,1989-05-01,796.0,2,2481,KARNALI RIVER,CHISAPANI,NP,28.64,81.29,42890.0,191.0,1987.0,1990.0,4.0,2.344827586206897,1962.0,1993.0,32.0,0.0,1962,1993,32,1108.51,34.95797136,815.0611182093728
2548400,1989-06-01,1218.0,2,2481,KARNALI RIVER,CHISAPANI,NP,28.64,81.29,42890.0,191.0,1987.0,1990.0,4.0,2.344827586206897,1962.0,1993.0,32.0,0.0,1962,1993,32,1108.51,34.95797136,815.0611182093728
2548400,1989-07-01,432.0,2,2481,KARNALI RIVER,CHISAPANI,NP,28.64,81.29,42890.0,191.0,1987.0,1990.0,4.0,2.344827586206897,1962.0,1993.0,32.0,0.0,1962,1993,32,1108.51,34.95797136,815.0611182093728
2548400,1989-08-01,0.0,2,2481,KARNALI RIVER,CHISAPANI,NP,28.64,81.29,42890.0,191.0,1987.0,1990.0,4.0,2.344827586206897,1962.0,1993.0,32.0,0.0,1962,1993,32,1108.51,34.95797136,815.0611182093728
2548400,1989-09-01,0.0,2,2481,KARNALI RIVER,CHISAPANI,NP,28.64,81.29,42890.0,191.0,1987.0,1990.0,4.0,2.344827586206897,1962.0,1993.0,32.0,0.0,1962,1993,32,1108.51,34.95797136,815.0611182093728
2548400,1989-10-01,0.0,2,2481,KARNALI RIVER,CHISAPANI,NP,28.64,81.29,42890.0,191.0,1987.0,1990.0,4.0,2.344827586206897,1962.0,1993.0,32.0,0.0,1962,1993,32,1108.51,34.95797136,815.0611182093728
2548400,1989-11-01,0.0,2,2481,KARNALI RIVER,CHISAPANI,NP,28.64,81.29,42890.0,191.0,1987.0,1990.0,4.0,2.344827586206897,1962.0,1993.0,32.0,0.0,1962,1993,32,1108.51,34.95797136,815.0611182093728
2548400,1989-12-01,126.0,2,2481,KARNALI RIVER,CHISAPANI,NP,28.64,81.29,42890.0,191.0,1987.0,1990.0,4.0,2.344827586206897,1962.0,1993.0,32.0,0.0,1962,1993,32,1108.51,34.95797136,815.0611182093728
2548400,1990-01-01,331.0,2,2481,KARNALI RIVER,CHISAPANI,NP,28.64,81.29,42890.0,191.0,1987.0,1990.0,4.0,2.344827586206897,1962.0,1993.0,32.0,0.0,1962,1993,32,1108.51,34.95797136,815.0611182093728
2548400,1990-02-01,387.0,2,2481,KARNALI RIVER,CHISAPANI,NP,28.64,81.29,42890.0,191.0,1987.0,1990.0,4.0,2.344827586206897,1962.0,1993.0,32.0,0.0,1962,1993,32,1108.51,34.95797136,815.0611182093728
2548400,1990-03-01,455.0,2,2481,KARNALI RIVER,CHISAPANI,NP,28.64,81.29,42890.0,191.0,1987.0,1990.0,4.0,2.344827586206897,1962.0,1993.0,32.0,0.0,1962,1993,32,1108.51,34.95797136,815.0611182093728
2548400,1990-04-01,635.0,2,2481,KARNALI RIVER,CHISAPANI,NP,28.64,81.29,42890.0,191.0,1987.0,1990.0,4.0,2.344827586206897,1962.0,1993.0,32.0,0.0,1962,1993,32,1108.51,34.95797136,815.0611182093728
2548400,1990-05-01,1292.0,2,2481,KARNALI RIVER,CHISAPANI,NP,28.64,81.29,42890.0,191.0,1987.0,1990.0,4.0,2.344827586206897,1962.0,1993.0,32.0,0.0,1962,1993,32,1108.51,34.95797136,815.0611182093728
2548400,1990-06-01,2243.0,2,2481,KARNALI RIVER,CHISAPANI,NP,28.64,81.29,42890.0,191.0,1987.0,1990.0,4.0,2.344827586206897,1962.0,1993.0,32.0,0.0,1962,1993,32,1108.51,34.95797136,815.0611182093728
2548400,1990-07-01,4739.0,2,2481,KARNALI RIVER,CHISAPANI,NP,28.64,81.29,42890.0,191.0,1987.0,1990.0,4.0,2.344827586206897,1962.0,1993.0,32.0,0.0,1962,1993,32,1108.51,34.95797136,815.0611182093728
2548400,1990-08-01,4639.0,2,2481,KARNALI RIVER,CHISAPANI,NP,28.64,81.29,42890.0,191.0,1987.0,1990.0,4.0,2.344827586206897,1962.0,1993.0,32.0,0.0,1962,1993,32,1108.51,34.95797136,815.0611182093728
2548400,1990-09-01,2400.0,2,2481,KARNALI RIVER,CHISAPANI,NP,28.64,81.29,42890.0,191.0,1987.0,1990.0,4.0,2.344827586206897,1962.0,1993.0,32.0,0.0,1962,1993,32,1108.51,34.95797136,815.0611182093728
2548400,1990-10-01,949.0,2,2481,KARNALI RIVER,CHISAPANI,NP,28.64,81.29,42890.0,191.0,1987.0,1990.0,4.0,2.344827586206897,1962.0,1993.0,32.0,0.0,1962,1993,32,1108.51,34.95797136,815.0611182093728
2548400,1990-11-01,565.0,2,2481,KARNALI RIVER,CHISAPANI,NP,28.64,81.29,42890.0,191.0,1987.0,1990.0,4.0,2.344827586206897,1962.0,1993.0,32.0,0.0,1962,1993,32,1108.51,34.95797136,815.0611182093728
2548400,1990-12-01,448.0,2,2481,KARNALI RIVER,CHISAPANI,NP,28.64,81.29,42890.0,191.0,1987.0,1990.0,4.0,2.344827586206897,1962.0,1993.0,32.0,0.0,1962,1993,32,1108.51,34.95797136,815.0611182093728
2548400,1991-01-01,410.0,2,2481,KARNALI RIVER,CHISAPANI,NP,28.64,81.29,42890.0,191.0,1987.0,1990.0,4.0,2.344827586206897,1962.0,1993.0,32.0,0.0,1962,1993,32,1108.51,34.95797136,815.0611182093728
2548400,1991-02-01,344.0,2,2481,KARNALI RIVER,CHISAPANI,NP,28.64,81.29,42890.0,191.0,1987.0,1990.0,4.0,2.344827586206897,1962.0,1993.0,32.0,0.0,1962,1993,32,1108.51,34.95797136,815.0611182093728
2548400,1991-03-01,433.0,2,2481,KARNALI RIVER,CHISAPANI,NP,28.64,81.29,42890.0,191.0,1987.0,1990.0,4.0,2.344827586206897,1962.0,1993.0,32.0,0.0,1962,1993,32,1108.51,34.95797136,815.0611182093728
2548400,1991-04-01,584.0,2,2481,KARNALI RIVER,CHISAPANI,NP,28.64,81.29,42890.0,191.0,1987.0,1990.0,4.0,2.344827586206897,1962.0,1993.0,32.0,0.0,1962,1993,32,1108.51,34.95797136,815.0611182093728
2548400,1991-05-01,1060.0,2,2481,KARNALI RIVER,CHISAPANI,NP,28.64,81.29,42890.0,191.0,1987.0,1990.0,4.0,2.344827586206897,1962.0,1993.0,32.0,0.0,1962,1993,32,1108.51,34.95797136,815.0611182093728
2548400,1991-06-01,1760.0,2,2481,KARNALI RIVER,CHISAPANI,NP,28.64,81.29,42890.0,191.0,1987.0,1990.0,4.0,2.344827586206897,1962.0,1993.0,32.0,0.0,1962,1993,32,1108.51,34.95797136,815.0611182093728
2548400,1991-07-01,2840.0,2,2481,KARNALI RIVER,CHISAPANI,NP,28.64,81.29,42890.0,191.0,1987.0,1990.0,4.0,2.344827586206897,1962.0,1993.0,32.0,0.0,1962,1993,32,1108.51,34.95797136,815.0611182093728
2548400,1991-08-01,4480.0,2,2481,KARNALI RIVER,CHISAPANI,NP,28.64,81.29,42890.0,191.0,1987.0,1990.0,4.0,2.344827586206897,1962.0,1993.0,32.0,0.0,1962,1993,32,1108.51,34.95797136,815.0611182093728
2548400,1991-09-01,3090.0,2,2481,KARNALI RIVER,CHISAPANI,NP,28.64,81.29,42890.0,191.0,1987.0,1990.0,4.0,2.344827586206897,1962.0,1993.0,32.0,0.0,1962,1993,32,1108.51,34.95797136,815.0611182093728
2548400,1991-10-01,993.0,2,2481,KARNALI RIVER,CHISAPANI,NP,28.64,81.29,42890.0,191.0,1987.0,1990.0,4.0,2.344827586206897,1962.0,1993.0,32.0,0.0,1962,1993,32,1108.51,34.95797136,815.0611182093728
2548400,1991-11-01,592.0,2,2481,KARNALI RIVER,CHISAPANI,NP,28.64,81.29,42890.0,191.0,1987.0,1990.0,4.0,2.344827586206897,1962.0,1993.0,32.0,0.0,1962,1993,32,1108.51,34.95797136,815.0611182093728
2548400,1991-12-01,451.0,2,2481,KARNALI RIVER,CHISAPANI,NP,28.64,81.29,42890.0,191.0,1987.0,1990.0,4.0,2.344827586206897,1962.0,1993.0,32.0,0.0,1962,1993,32,1108.51,34.95797136,815.0611182093728
2548400,1992-01-01,392.0,2,2481,KARNALI RIVER,CHISAPANI,NP,28.64,81.29,42890.0,191.0,1987.0,1990.0,4.0,2.344827586206897,1962.0,1993.0,32.0,0.0,1962,1993,32,1108.51,34.95797136,815.0611182093728
2548400,1992-02-01,362.0,2,2481,KARNALI RIVER,CHISAPANI,NP,28.64,81.29,42890.0,191.0,1987.0,1990.0,4.0,2.344827586206897,1962.0,1993.0,32.0,0.0,1962,1993,32,1108.51,34.95797136,815.0611182093728
2548400,1992-03-01,321.0,2,2481,KARNALI RIVER,CHISAPANI,NP,28.64,81.29,42890.0,191.0,1987.0,1990.0,4.0,2.344827586206897,1962.0,1993.0,32.0,0.0,1962,1993,32,1108.51,34.95797136,815.0611182093728
2548400,1992-04-01,371.0,2,2481,KARNALI RIVER,CHISAPANI,NP,28.64,81.29,42890.0,191.0,1987.0,1990.0,4.0,2.344827586206897,1962.0,1993.0,32.0,0.0,1962,1993,32,1108.51,34.95797136,815.0611182093728
2548400,1992-05-01,595.0,2,2481,KARNALI RIVER,CHISAPANI,NP,28.64,81.29,42890.0,191.0,1987.0,1990.0,4.0,2.344827586206897,1962.0,1993.0,32.0,0.0,1962,1993,32,1108.51,34.95797136,815.0611182093728
2548400,1992-06-01,1060.0,2,2481,KARNALI RIVER,CHISAPANI,NP,28.64,81.29,42890.0,191.0,1987.0,1990.0,4.0,2.344827586206897,1962.0,1993.0,32.0,0.0,1962,1993,32,1108.51,34.95797136,815.0611182093728
2548400,1992-07-01,2080.0,2,2481,KARNALI RIVER,CHISAPANI,NP,28.64,81.29,42890.0,191.0,1987.0,1990.0,4.0,2.344827586206897,1962.0,1993.0,32.0,0.0,1962,1993,32,1108.51,34.95797136,815.0611182093728
2548400,1992-08-01,4360.0,2,2481,KARNALI RIVER,CHISAPANI,NP,28.64,81.29,42890.0,191.0,1987.0,1990.0,4.0,2.344827586206897,1962.0,1993.0,32.0,0.0,1962,1993,32,1108.51,34.95797136,815.0611182093728
2548400,1992-09-01,3010.0,2,2481,KARNALI RIVER,CHISAPANI,NP,28.64,81.29,42890.0,191.0,1987.0,1990.0,4.0,2.344827586206897,1962.0,1993.0,32.0,0.0,1962,1993,32,1108.51,34.95797136,815.0611182093728
